Application_ID,Customer_ID,Application_Date,Branch_ID,RM_ID,Account_Type,Customer_Type,Risk_Level,KYC_Status,Approval_Status,Processing_Days,Escalation,Escalation_Reason
APP00290,C00290,2025-11-27,B001,RM003,Savings,Individual,Medium,Completed,Approved,6,No,
APP00291,C00291,2025-05-22,B006,RM012,Savings,Individual,Low,Completed,Approved,6,No,
APP00292,C00292,2025-06-08,B001,RM002,Savings,Individual,Medium,Completed,Approved,8,No,
APP00293,C00293,2025-10-25,B008,RM017,Current,Business,Medium,Pending,Pending,6,No,
APP00294,C00294,2025-08-07,B007,RM015,Business,Business,Medium,Completed,Pending,14,No,
APP00295,C00295,2025-12-01,B005,RM011,Savings,Individual,Medium,Completed,Approved,3,No,
APP00296,C00296,2025-12-19,B009,RM018,Savings,Individual,Medium,Completed,Approved,5,No,
APP00297,C00297,2025-06-24,B006,RM013,Savings,Individual,Low,Completed,Approved,10,No,
APP00298,C00298,2025-06-18,B001,RM002,Savings,Individual,Low,Pending,Pending,19,No,
APP00299,C00299,2025-01-28,B006,RM012,Savings,Individual,Low,Completed,Approved,8,No,
APP00300,C00300,2025-07-06,B008,RM016,Premium,Business,Medium,Completed,Approved,5,No,
APP00301,C00301,2025-12-11,B007,RM014,Current,Individual,Medium,Completed,Rejected,6,No,
APP00302,C00302,2025-02-06,B002,RM004,Savings,Individual,Low,Completed,Rejected,3,No,
APP00303,C00303,2025-06-06,B010,RM021,Savings,Individual,Low,Completed,Pending,11,No,
APP00304,C00304,2025-01-30,B003,RM006,Current,Individual,Low,Failed,Rejected,7,No,
APP00305,C00305,2025-12-10,B006,RM012,Savings,Individual,Medium,Completed,Approved,8,No,
APP00306,C00306,2025-02-18,B006,RM013,Current,Individual,Medium,Pending,Pending,7,No,
APP00307,C00307,2025-06-11,B009,RM019,Premium,Individual,High,Completed,Approved,10,No,
APP00308,C00308,2025-10-01,B007,RM014,Current,Business,High,Completed,Approved,5,No,
APP00309,C00309,2025-12-31,B008,RM017,Business,Business,Medium,Completed,Approved,5,No,
APP00310,C00310,2025-07-29,B009,RM019,Current,Individual,Low,Completed,Approved,10,No,
APP00311,C00311,2025-06-20,B009,RM019,Savings,Individual,Low,Completed,Approved,7,Yes,Enhanced Due Diligence
APP00312,C00312,2025-03-12,B003,RM007,Savings,Individual,Low,Pending,Pending,13,No,
APP00313,C00313,2025-06-11,B006,RM013,Savings,Individual,Low,Completed,Approved,7,No,
APP00314,C00314,2025-03-02,B002,RM005,Savings,Individual,High,Completed,Approved,2,No,
APP00315,C00315,2025-04-07,B009,RM019,Business,Business,Medium,Completed,Pending,20,Yes,Enhanced Due Diligence
APP00316,C00316,2025-02-08,B006,RM012,Savings,Individual,Medium,Completed,Approved,2,No,
APP00317,C00317,2025-10-27,B004,RM009,Business,Business,Medium,Completed,Approved,9,No,
APP00318,C00318,2025-01-22,B005,RM010,Premium,Business,High,Pending,Pending,5,No,
APP00319,C00319,2025-01-19,B003,RM007,Savings,Individual,Low,Completed,Approved,5,No,
APP00320,C00320,2025-08-03,B010,RM021,Business,Business,Medium,Failed,Rejected,4,No,
APP00321,C00321,2025-07-04,B002,RM004,Current,Individual,Medium,Completed,Approved,3,No,
APP00322,C00322,2025-03-23,B010,RM020,Savings,Individual,Low,Completed,Approved,3,No,
APP00323,C00323,2025-11-22,B008,RM016,Business,Business,Medium,Completed,Approved,2,No,
APP00324,C00324,2025-08-03,B007,RM014,Savings,Individual,Medium,Completed,Approved,4,No,
APP00325,C00325,2025-03-28,B003,RM006,Savings,Individual,Low,Pending,Pending,18,No,
APP00326,C00326,2025-11-29,B005,RM011,Premium,Individual,Low,Completed,Approved,8,No,
APP00327,C00327,2025-06-01,B001,RM001,Current,Individual,Low,Completed,Approved,2,No,
APP00328,C00328,2025-05-12,B007,RM015,Premium,Individual,Low,Completed,Pending,15,No,
APP00329,C00329,2025-01-27,B007,RM015,Current,Individual,Low,Completed,Approved,8,No,
APP00330,C00330,2025-01-04,B007,RM014,Savings,Individual,Low,Completed,Approved,6,No,
APP00331,C00331,2025-04-21,B010,RM021,Current,Individual,Low,Completed,Approved,5,No,
APP00332,C00332,2025-10-23,B006,RM012,Savings,Individual,Medium,Completed,Approved,18,Yes,Risk Assessment
APP00333,C00333,2025-01-19,B004,RM009,Savings,Individual,Low,Completed,Approved,5,No,
APP00334,C00334,2025-07-24,B010,RM020,Current,Individual,Medium,Completed,Rejected,8,No,
APP00335,C00335,2025-03-14,B004,RM009,Savings,Individual,High,Failed,Rejected,5,No,
APP00336,C00336,2025-10-16,B008,RM016,Business,Business,High,Completed,Approved,2,No,
APP00337,C00337,2025-10-16,B007,RM014,Current,Individual,Medium,Completed,Approved,8,No,
APP00338,C00338,2025-02-23,B007,RM014,Current,Individual,Medium,Completed,Approved,9,No,
APP00339,C00339,2025-01-13,B007,RM014,Savings,Individual,Medium,Pending,Pending,3,No,
APP00340,C00340,2025-06-24,B002,RM005,Current,Individual,High,Completed,Approved,11,Yes,Enhanced Due Diligence
APP00341,C00341,2025-05-10,B007,RM014,Savings,Individual,High,Completed,Rejected,20,Yes,KYC Documentation
APP00342,C00342,2025-03-25,B009,RM018,Savings,Individual,Low,Pending,Pending,13,No,
APP00343,C00343,2025-04-04,B010,RM020,Savings,Individual,Medium,Completed,Approved,5,No,
APP00344,C00344,2025-12-18,B002,RM005,Savings,Individual,Medium,Completed,Approved,3,No,
APP00345,C00345,2025-11-02,B004,RM008,Business,Business,Medium,Completed,Approved,4,No,
APP00346,C00346,2025-02-27,B002,RM005,Savings,Individual,Low,Completed,Approved,3,No,
APP00347,C00347,2025-03-23,B004,RM008,Current,Business,High,Completed,Rejected,6,No,
APP00348,C00348,2025-03-06,B007,RM014,Premium,Individual,Low,Pending,Pending,17,No,
APP00349,C00349,2025-04-30,B004,RM008,Savings,Individual,Medium,Completed,Approved,9,No,
APP00350,C00350,2025-01-28,B002,RM004,Savings,Individual,Medium,Completed,Approved,10,No,
APP00351,C00351,2025-10-02,B005,RM010,Savings,Individual,Low,Pending,Pending,6,No,
APP00352,C00352,2025-10-08,B007,RM014,Business,Business,Medium,Pending,Pending,2,No,
APP00353,C00353,2025-07-24,B005,RM011,Current,Individual,Medium,Completed,Approved,2,No,
APP00354,C00354,2025-02-10,B006,RM013,Savings,Individual,Low,Failed,Rejected,3,No,
APP00355,C00355,2025-08-04,B008,RM016,Current,Individual,Low,Failed,Rejected,6,No,
APP00356,C00356,2025-01-28,B003,RM007,Current,Individual,Medium,Pending,Pending,9,No,
APP00357,C00357,2025-08-01,B004,RM008,Premium,Individual,Low,Completed,Approved,4,No,
APP00358,C00358,2025-05-19,B008,RM017,Business,Business,Medium,Completed,Approved,5,Yes,Sanctions Screening
APP00359,C00359,2025-11-28,B009,RM019,Savings,Individual,Low,Completed,Approved,4,No,
APP00360,C00360,2025-12-22,B002,RM004,Savings,Individual,Low,Completed,Rejected,3,No,
APP00361,C00361,2025-07-05,B008,RM016,Current,Individual,Low,Completed,Approved,6,No,
APP00362,C00362,2025-08-29,B001,RM001,Current,Individual,Low,Completed,Approved,9,No,
APP00363,C00363,2025-01-02,B004,RM008,Premium,Individual,Low,Completed,Approved,7,No,
APP00364,C00364,2025-09-03,B007,RM015,Current,Business,Medium,Completed,Approved,8,No,
APP00365,C00365,2025-02-14,B009,RM019,Current,Individual,Low,Completed,Approved,9,No,
APP00366,C00366,2025-03-20,B009,RM019,Savings,Individual,Low,Completed,Approved,4,No,
APP00367,C00367,2025-09-20,B005,RM010,Current,Business,High,Completed,Rejected,7,Yes,KYC Documentation
APP00368,C00368,2025-12-29,B007,RM014,Current,Individual,Medium,Completed,Approved,2,No,
APP00369,C00369,2025-01-01,B002,RM005,Savings,Individual,Low,Completed,Approved,10,No,
APP00370,C00370,2025-08-06,B010,RM020,Savings,Individual,Low,Completed,Approved,10,No,
APP00371,C00371,2025-09-21,B006,RM013,Current,Business,Medium,Completed,Approved,8,No,
APP00372,C00372,2025-07-13,B006,RM013,Current,Individual,Low,Completed,Approved,7,No,
APP00373,C00373,2025-11-22,B001,RM003,Current,Individual,Medium,Completed,Approved,3,No,
APP00374,C00374,2025-03-31,B008,RM016,Savings,Individual,High,Completed,Approved,7,No,
APP00375,C00375,2025-05-02,B005,RM010,Premium,Individual,Low,Failed,Rejected,7,No,
APP00376,C00376,2025-12-18,B007,RM015,Premium,Individual,Low,Completed,Approved,3,No,
APP00377,C00377,2025-10-23,B001,RM002,Current,Individual,Medium,Completed,Approved,6,No,
APP00378,C00378,2025-10-12,B006,RM013,Current,Individual,Low,Completed,Pending,8,No,
APP00379,C00379,2025-08-30,B002,RM005,Business,Business,Medium,Completed,Approved,8,No,
APP00380,C00380,2025-09-06,B003,RM007,Current,Business,Medium,Pending,Pending,4,No,
APP00381,C00381,2025-07-07,B003,RM007,Business,Business,Medium,Completed,Approved,2,No,
APP00382,C00382,2025-08-30,B008,RM017,Premium,Individual,Medium,Completed,Approved,18,Yes,Enhanced Due Diligence
APP00383,C00383,2025-10-08,B007,RM015,Current,Individual,Low,Completed,Approved,9,No,
APP00384,C00384,2025-12-25,B010,RM021,Savings,Individual,Medium,Completed,Approved,2,No,
APP00385,C00385,2025-06-17,B010,RM020,Premium,Individual,Low,Failed,Rejected,2,No,
APP00386,C00386,2025-01-18,B004,RM009,Current,Individual,Medium,Pending,Pending,19,No,
APP00387,C00387,2025-01-01,B001,RM001,Savings,Individual,Medium,Completed,Approved,9,No,
APP00388,C00388,2025-10-12,B009,RM018,Current,Business,Medium,Completed,Approved,16,Yes,Enhanced Due Diligence
APP00389,C00389,2025-01-25,B001,RM003,Savings,Individual,Medium,Completed,Approved,4,No,
APP00390,C00390,2025-12-18,B009,RM019,Savings,Individual,Medium,Completed,Approved,4,No,
APP00391,C00391,2025-01-17,B002,RM004,Savings,Individual,Low,Completed,Approved,9,No,
APP00392,C00392,2025-07-06,B002,RM005,Savings,Individual,Medium,Pending,Pending,20,No,
APP00393,C00393,2025-08-31,B007,RM014,Savings,Individual,Low,Completed,Approved,7,No,
APP00394,C00394,2025-11-24,B002,RM005,Current,Individual,Low,Completed,Approved,9,No,
APP00395,C00395,2025-06-08,B005,RM011,Premium,Individual,Low,Completed,Approved,8,No,
APP00396,C00396,2025-12-06,B001,RM002,Current,Individual,Low,Completed,Approved,4,No,
APP00397,C00397,2025-01-29,B002,RM004,Business,Business,High,Completed,Approved,5,No,
APP00398,C00398,2025-08-14,B002,RM004,Savings,Individual,Low,Completed,Approved,7,No,
APP00399,C00399,2025-02-17,B001,RM001,Savings,Individual,Medium,Pending,Pending,7,No,
APP00400,C00400,2025-05-03,B001,RM003,Savings,Individual,High,Completed,Approved,5,No,
APP00401,C00401,2025-08-16,B007,RM015,Business,Business,Medium,Completed,Approved,9,No,
APP00402,C00402,2025-07-14,B001,RM002,Savings,Individual,Low,Completed,Approved,2,No,
APP00403,C00403,2025-09-29,B005,RM011,Savings,Individual,Medium,Completed,Approved,9,No,
APP00404,C00404,2025-06-04,B005,RM010,Savings,Individual,Medium,Completed,Pending,14,Yes,KYC Documentation
APP00405,C00405,2025-11-12,B009,RM019,Premium,Individual,Medium,Completed,Approved,6,No,
APP00406,C00406,2025-10-29,B001,RM001,Savings,Individual,Low,Completed,Approved,7,No,
APP00407,C00407,2025-09-15,B004,RM009,Savings,Individual,Low,Completed,Approved,7,No,
APP00408,C00408,2025-08-16,B004,RM008,Current,Individual,Low,Completed,Approved,10,No,
APP00409,C00409,2025-08-12,B007,RM014,Current,Individual,Low,Completed,Approved,7,No,
APP00410,C00410,2025-03-16,B006,RM012,Savings,Individual,Low,Failed,Rejected,7,No,
APP00411,C00411,2025-10-30,B004,RM009,Savings,Individual,Low,Completed,Approved,2,No,
APP00412,C00412,2025-12-25,B007,RM015,Savings,Individual,Low,Completed,Approved,10,No,
APP00413,C00413,2025-05-09,B002,RM005,Savings,Individual,Medium,Completed,Approved,10,No,
APP00414,C00414,2025-12-09,B006,RM012,Current,Business,Medium,Failed,Rejected,4,No,
APP00415,C00415,2025-11-02,B005,RM011,Savings,Individual,Medium,Completed,Approved,8,No,
APP00416,C00416,2025-03-02,B008,RM017,Current,Individual,Low,Completed,Approved,9,No,
APP00417,C00417,2025-12-22,B004,RM009,Business,Business,High,Completed,Rejected,6,No,
APP00418,C00418,2025-01-05,B002,RM004,Current,Individual,Low,Pending,Pending,2,No,
APP00419,C00419,2025-03-21,B006,RM013,Business,Business,Medium,Completed,Approved,7,No,
APP00420,C00420,2025-11-12,B008,RM016,Savings,Individual,Low,Pending,Pending,16,No,
APP00421,C00421,2025-12-06,B008,RM017,Premium,Individual,Low,Pending,Pending,1,No,
APP00422,C00422,2025-06-21,B008,RM016,Savings,Individual,Medium,Pending,Pending,10,No,
APP00423,C00423,2025-10-07,B004,RM008,Current,Individual,Medium,Completed,Approved,9,No,
APP00424,C00424,2025-10-08,B006,RM012,Premium,Business,High,Pending,Pending,20,No,
APP00425,C00425,2025-03-14,B003,RM007,Savings,Individual,Low,Pending,Pending,10,No,
APP00426,C00426,2025-08-29,B009,RM019,Savings,Individual,High,Failed,Rejected,4,No,
APP00427,C00427,2025-11-08,B009,RM018,Savings,Individual,Low,Completed,Approved,2,No,
APP00428,C00428,2025-05-31,B003,RM007,Savings,Individual,Medium,Completed,Approved,3,No,
APP00429,C00429,2025-09-04,B006,RM013,Premium,Individual,Low,Completed,Approved,4,No,
APP00430,C00430,2025-02-11,B001,RM003,Savings,Individual,Low,Completed,Approved,7,No,
APP00431,C00431,2025-10-02,B010,RM020,Savings,Individual,Low,Completed,Approved,4,No,
APP00432,C00432,2025-08-05,B006,RM013,Premium,Business,High,Completed,Approved,10,No,
APP00433,C00433,2025-09-23,B006,RM012,Current,Individual,Medium,Completed,Rejected,6,No,
APP00434,C00434,2025-08-25,B003,RM006,Savings,Individual,Low,Pending,Pending,11,No,
APP00435,C00435,2025-05-31,B009,RM019,Current,Business,Medium,Completed,Pending,14,No,
APP00436,C00436,2025-02-05,B003,RM007,Business,Business,Medium,Completed,Approved,9,Yes,Compliance Review
APP00437,C00437,2025-10-25,B010,RM021,Current,Individual,High,Failed,Rejected,3,No,
APP00438,C00438,2025-08-01,B010,RM021,Business,Business,Medium,Failed,Rejected,2,No,
APP00439,C00439,2025-12-20,B006,RM013,Savings,Individual,Low,Completed,Approved,9,No,
APP00440,C00440,2025-06-20,B006,RM013,Current,Individual,Medium,Completed,Approved,11,Yes,Risk Assessment
APP00441,C00441,2025-05-09,B001,RM002,Savings,Individual,Medium,Completed,Approved,3,No,
APP00442,C00442,2025-03-20,B007,RM015,Premium,Individual,Low,Completed,Approved,6,No,
APP00443,C00443,2025-09-03,B003,RM007,Current,Individual,Medium,Completed,Approved,7,No,
APP00444,C00444,2025-07-28,B002,RM004,Savings,Individual,Medium,Completed,Rejected,5,No,
APP00445,C00445,2025-10-11,B002,RM004,Savings,Individual,Medium,Completed,Approved,5,No,
APP00446,C00446,2025-02-01,B010,RM020,Savings,Individual,Medium,Failed,Rejected,5,No,
APP00447,C00447,2025-01-15,B009,RM018,Savings,Individual,Medium,Completed,Approved,2,No,
APP00448,C00448,2025-06-11,B008,RM017,Savings,Individual,Low,Pending,Pending,4,No,
APP00449,C00449,2025-07-13,B008,RM016,Current,Individual,Medium,Completed,Approved,6,No,
APP00450,C00450,2025-05-04,B002,RM004,Premium,Individual,Low,Completed,Approved,4,No,
APP00451,C00451,2025-11-30,B003,RM007,Savings,Individual,Low,Completed,Approved,8,No,
APP00452,C00452,2025-11-22,B005,RM011,Business,Business,Medium,Completed,Approved,7,No,
APP00453,C00453,2025-08-03,B002,RM005,Current,Business,High,Completed,Approved,9,Yes,Risk Assessment
APP00454,C00454,2025-11-17,B007,RM014,Savings,Individual,Low,Completed,Approved,10,No,
APP00455,C00455,2025-04-06,B005,RM010,Current,Individual,Low,Completed,Approved,2,No,
APP00456,C00456,2025-07-22,B010,RM020,Current,Individual,Medium,Completed,Pending,16,No,
APP00457,C00457,2025-11-15,B003,RM007,Business,Business,High,Pending,Pending,11,No,
APP00458,C00458,2025-09-20,B004,RM009,Business,Business,High,Completed,Approved,14,Yes,KYC Documentation
APP00459,C00459,2025-02-10,B009,RM018,Savings,Individual,Medium,Completed,Rejected,10,Yes,Sanctions Screening
APP00460,C00460,2025-06-23,B009,RM018,Current,Business,Medium,Completed,Pending,17,No,
APP00461,C00461,2025-08-10,B002,RM005,Current,Individual,Medium,Completed,Approved,6,No,
APP00462,C00462,2025-07-19,B005,RM010,Premium,Individual,High,Completed,Approved,6,No,
APP00463,C00463,2025-03-31,B010,RM020,Savings,Individual,Low,Completed,Rejected,8,No,
APP00464,C00464,2025-09-30,B008,RM017,Current,Individual,Low,Failed,Rejected,5,No,
APP00465,C00465,2025-01-19,B008,RM016,Current,Business,Medium,Completed,Pending,12,Yes,Enhanced Due Diligence
APP00466,C00466,2025-12-12,B006,RM013,Premium,Individual,Low,Completed,Approved,9,No,
APP00467,C00467,2025-02-16,B007,RM014,Savings,Individual,Medium,Completed,Approved,4,No,
APP00468,C00468,2025-01-09,B005,RM010,Savings,Individual,Low,Completed,Approved,8,No,
APP00469,C00469,2025-05-31,B004,RM008,Premium,Individual,Low,Completed,Approved,9,No,
APP00470,C00470,2025-10-07,B004,RM008,Business,Business,Medium,Completed,Approved,7,No,
APP00471,C00471,2025-04-06,B008,RM016,Current,Individual,Low,Completed,Approved,2,No,
APP00472,C00472,2025-05-05,B005,RM011,Savings,Individual,Low,Completed,Approved,9,No,
APP00473,C00473,2025-10-15,B010,RM020,Business,Business,Medium,Completed,Rejected,7,No,
APP00474,C00474,2025-01-04,B009,RM018,Business,Business,High,Completed,Approved,5,No,
APP00475,C00475,2025-05-17,B003,RM006,Business,Business,High,Completed,Rejected,8,No,
APP00476,C00476,2025-11-22,B005,RM011,Current,Business,Medium,Completed,Approved,8,No,
APP00477,C00477,2025-03-30,B009,RM018,Business,Business,Medium,Completed,Approved,9,No,
APP00478,C00478,2025-09-13,B009,RM019,Premium,Individual,Medium,Completed,Approved,7,No,
APP00479,C00479,2025-04-20,B005,RM011,Savings,Individual,Low,Completed,Approved,5,No,
APP00480,C00480,2025-02-01,B004,RM009,Savings,Individual,Low,Pending,Pending,15,No,
APP00481,C00481,2025-04-23,B003,RM006,Business,Business,Medium,Completed,Approved,10,No,
APP00482,C00482,2025-06-26,B001,RM003,Premium,Individual,Medium,Completed,Pending,5,No,
APP00483,C00483,2025-06-09,B009,RM018,Current,Individual,Low,Completed,Approved,4,No,
APP00484,C00484,2025-06-19,B009,RM018,Current,Individual,Medium,Completed,Approved,5,No,
APP00485,C00485,2025-10-24,B003,RM006,Current,Individual,Low,Completed,Rejected,7,No,
APP00486,C00486,2025-01-20,B005,RM010,Business,Business,High,Completed,Approved,7,Yes,KYC Documentation
APP00487,C00487,2025-07-04,B008,RM016,Savings,Individual,Medium,Completed,Approved,6,No,
APP00488,C00488,2025-07-24,B009,RM018,Business,Business,High,Pending,Pending,15,No,
APP00489,C00489,2025-04-30,B003,RM006,Business,Business,High,Completed,Rejected,4,No,
APP00490,C00490,2025-07-14,B003,RM006,Current,Business,High,Completed,Rejected,6,No,
APP00491,C00491,2025-12-10,B003,RM007,Business,Business,Medium,Pending,Pending,9,No,
APP00492,C00492,2025-12-10,B003,RM006,Current,Individual,Low,Completed,Approved,4,No,
APP00493,C00493,2025-11-16,B007,RM015,Savings,Individual,Low,Completed,Approved,10,No,
APP00494,C00494,2025-11-05,B009,RM019,Premium,Individual,Medium,Completed,Pending,19,No,
APP00495,C00495,2025-01-15,B005,RM010,Savings,Individual,Medium,Completed,Pending,12,No,
APP00496,C00496,2025-12-13,B005,RM011,Savings,Individual,Low,Completed,Approved,6,No,
APP00497,C00497,2025-03-23,B006,RM013,Premium,Individual,High,Completed,Approved,15,Yes,KYC Documentation
APP00498,C00498,2025-04-16,B003,RM006,Savings,Individual,Low,Completed,Approved,5,No,
APP00499,C00499,2025-05-06,B001,RM003,Savings,Individual,Medium,Completed,Approved,20,Yes,Enhanced Due Diligence
APP00500,C00500,2025-02-16,B001,RM003,Current,Business,Medium,Pending,Pending,13,No,
