Customer_ID,Customer_Type,Age,Annual_Income,Account_Type,Risk_Level,Branch_ID,RM_ID
C00498,Individual,30.0,31218,Savings,Low,B003,RM006
C00499,Individual,55.0,48071,Savings,Medium,B001,RM003
C00500,Business,,75044,Current,Medium,B001,RM003
C00501,Individual,71.0,21794,Savings,Low,B009,RM019
C00502,Individual,27.0,38654,Savings,Low,B002,RM005
C00503,Individual,57.0,48989,Savings,Medium,B009,RM018
C00504,Individual,36.0,21482,Savings,Low,B005,RM011
C00505,Business,,207415,Business,Medium,B008,RM016
C00506,Individual,48.0,40179,Savings,Low,B002,RM004
C00507,Individual,27.0,113535,Savings,Medium,B005,RM010
C00508,Individual,36.0,43282,Savings,Low,B001,RM001
C00509,Individual,61.0,47595,Savings,Medium,B001,RM002
C00510,Business,,144698,Business,High,B010,RM020
C00511,Business,,93409,Business,Medium,B007,RM014
C00512,Individual,42.0,71342,Current,Medium,B003,RM006
C00513,Individual,64.0,23223,Savings,Medium,B008,RM016
C00514,Individual,29.0,63501,Current,Medium,B003,RM007
C00515,Business,,66953,Business,Medium,B006,RM013
C00516,Individual,61.0,77791,Current,Low,B006,RM012
C00517,Individual,62.0,68367,Current,Low,B006,RM012
C00518,Individual,42.0,36295,Premium,Low,B001,RM001
C00519,Business,,223021,Current,High,B002,RM005
C00520,Individual,33.0,58229,Savings,Low,B007,RM014
C00521,Business,,69110,Current,Medium,B008,RM016
C00522,Individual,49.0,81164,Savings,Medium,B009,RM018
C00523,Individual,23.0,99962,Premium,Medium,B008,RM016
C00524,Individual,21.0,109783,Savings,Medium,B010,RM020
C00525,Individual,41.0,87472,Savings,Medium,B001,RM001
C00526,Individual,58.0,139135,Savings,Medium,B002,RM005
C00527,Business,,287919,Current,Medium,B005,RM010
C00528,Individual,25.0,105748,Savings,Medium,B004,RM008
C00529,Individual,66.0,78588,Savings,Medium,B008,RM016
C00530,Individual,50.0,34345,Savings,Low,B009,RM019
C00531,Business,,233256,Current,High,B010,RM021
C00532,Individual,26.0,39545,Current,Medium,B009,RM019
C00533,Individual,56.0,96268,Savings,High,B005,RM011
C00534,Business,,79487,Current,High,B005,RM010
C00535,Individual,38.0,116279,Current,Low,B010,RM020
C00536,Individual,40.0,88694,Premium,Medium,B003,RM007
C00537,Individual,58.0,47563,Current,Medium,B010,RM020
C00538,Business,,859837,Business,High,B001,RM002
C00539,Individual,42.0,39962,Savings,Low,B003,RM006
C00540,Individual,27.0,99342,Savings,Medium,B006,RM012
C00541,Individual,73.0,76823,Premium,Medium,B009,RM019
C00542,Individual,68.0,98850,Current,Low,B007,RM015
C00543,Individual,68.0,140490,Premium,Low,B005,RM010
C00544,Individual,67.0,109036,Current,High,B006,RM013
C00545,Individual,65.0,52681,Savings,Low,B002,RM004
C00546,Business,,425151,Business,Medium,B009,RM019
C00547,Individual,55.0,80369,Savings,Medium,B003,RM006
C00548,Individual,38.0,59736,Savings,Medium,B006,RM012
C00549,Individual,38.0,52050,Savings,Medium,B003,RM006
C00550,Individual,43.0,25248,Premium,Low,B006,RM013
C00551,Individual,66.0,71120,Premium,Medium,B001,RM001
C00552,Individual,46.0,39045,Current,Low,B001,RM003
C00553,Business,,129720,Business,Medium,B005,RM011
C00554,Business,,693172,Business,Medium,B008,RM017
C00555,Individual,59.0,34839,Savings,Low,B009,RM018
C00556,Individual,22.0,38627,Current,Medium,B007,RM014
C00557,Individual,71.0,108523,Current,High,B003,RM006
C00558,Individual,39.0,20400,Savings,Medium,B009,RM019
C00559,Individual,32.0,106714,Savings,Medium,B007,RM015
C00560,Individual,61.0,18193,Current,Low,B010,RM020
C00561,Individual,22.0,72953,Savings,Medium,B005,RM010
C00562,Individual,66.0,104996,Savings,Medium,B008,RM016
C00563,Individual,26.0,115764,Savings,Medium,B005,RM010
C00564,Business,,4637044,Current,Medium,B001,RM003
C00565,Business,,42737,Business,Medium,B009,RM019
C00566,Business,,296161,Current,High,B004,RM008
C00567,Business,,449375,Business,Medium,B005,RM010
C00568,Individual,60.0,83564,Premium,High,B009,RM019
C00569,Individual,22.0,44414,Savings,Low,B010,RM021
C00570,Business,,275976,Current,Medium,B010,RM020
C00571,Business,,218134,Business,High,B010,RM021
C00572,Individual,41.0,108069,Savings,Low,B004,RM008
C00573,Individual,45.0,63559,Savings,Medium,B008,RM016
C00574,Individual,67.0,76154,Savings,Medium,B002,RM005
C00575,Business,,75298,Business,High,B002,RM005
C00576,Individual,19.0,82044,Current,Medium,B010,RM020
C00577,Business,,242467,Current,Medium,B003,RM007
C00578,Individual,75.0,99070,Savings,Medium,B002,RM004
C00579,Individual,18.0,50868,Current,Low,B003,RM007
C00580,Individual,54.0,49581,Current,Low,B006,RM013
C00581,Individual,49.0,26662,Savings,Low,B004,RM009
C00582,Business,,223122,Premium,High,B001,RM002
C00583,Individual,63.0,161521,Current,High,B005,RM011
C00584,Individual,29.0,64806,Savings,Medium,B002,RM005
C00585,Individual,32.0,63127,Current,Low,B008,RM017
C00586,Individual,74.0,23426,Savings,Low,B005,RM010
C00587,Individual,28.0,47754,Current,Low,B006,RM013
C00588,Individual,61.0,53808,Current,Medium,B007,RM014
C00589,Individual,26.0,50559,Savings,Low,B010,RM020
C00590,Individual,34.0,113858,Premium,Medium,B010,RM020
C00591,Individual,64.0,98576,Premium,Low,B010,RM020
C00592,Business,,94418,Business,Medium,B010,RM021
C00593,Individual,50.0,62457,Premium,Medium,B002,RM004
C00594,Individual,26.0,24630,Savings,Medium,B007,RM014
C00595,Individual,29.0,79309,Savings,Medium,B009,RM018
C00596,Individual,48.0,79549,Savings,Low,B007,RM015
C00597,Individual,73.0,35361,Savings,Medium,B008,RM016
C00598,Individual,69.0,117756,Savings,Low,B008,RM017
C00599,Business,,79209,Current,Medium,B004,RM008
C00600,Individual,68.0,35122,Savings,Low,B004,RM009
C00601,Business,,127940,Business,High,B005,RM010
C00602,Business,,195851,Current,High,B007,RM014
C00603,Individual,53.0,111619,Savings,Medium,B008,RM016
C00604,Business,,284941,Business,Medium,B002,RM005
C00605,Individual,68.0,50603,Savings,Low,B006,RM013
C00606,Individual,61.0,90534,Savings,Medium,B002,RM004
C00607,Individual,56.0,44199,Savings,Low,B010,RM021
C00608,Individual,43.0,74144,Savings,High,B001,RM001
C00609,Individual,46.0,39524,Premium,Low,B004,RM009
C00610,Individual,50.0,55182,Current,Medium,B006,RM013
C00611,Individual,28.0,27041,Current,Low,B007,RM014
C00612,Individual,51.0,20248,Premium,Low,B009,RM019
C00613,Individual,70.0,79738,Premium,Low,B007,RM015
C00614,Individual,29.0,46977,Current,Low,B006,RM012
C00615,Business,,4674684,Business,High,B005,RM010
C00616,Individual,42.0,55943,Current,High,B008,RM016
C00617,Individual,55.0,111586,Savings,Low,B004,RM008
C00618,Individual,69.0,63140,Savings,Low,B005,RM011
C00619,Individual,43.0,62412,Savings,High,B008,RM016
C00620,Individual,75.0,51978,Premium,Medium,B004,RM009
C00621,Individual,33.0,97393,Savings,Low,B004,RM009
C00622,Individual,67.0,20571,Current,Low,B010,RM021
C00623,Individual,52.0,175575,Savings,Medium,B008,RM017
C00624,Business,,233990,Business,Medium,B010,RM020
C00625,Individual,69.0,75439,Savings,Low,B003,RM006
C00626,Business,,220604,Business,Medium,B004,RM008
C00627,Individual,38.0,57019,Savings,Low,B005,RM011
C00628,Business,,148211,Business,Medium,B006,RM012
C00629,Business,,51789,Business,High,B004,RM008
C00630,Individual,69.0,32162,Premium,Low,B003,RM006
C00631,Business,,72741,Business,High,B009,RM019
C00632,Individual,68.0,56447,Current,Medium,B007,RM014
C00633,Individual,21.0,26332,Savings,Low,B008,RM017
C00634,Individual,41.0,76535,Premium,Low,B001,RM003
C00635,Individual,73.0,79687,Savings,Medium,B009,RM019
C00636,Business,,61305,Current,Medium,B008,RM017
C00637,Individual,36.0,49492,Premium,Medium,B006,RM012
C00638,Individual,54.0,44675,Savings,Low,B006,RM013
C00639,Individual,63.0,65916,Savings,Low,B006,RM012
C00640,Individual,46.0,52051,Premium,Low,B004,RM009
C00641,Individual,65.0,85247,Savings,Low,B002,RM005
C00642,Business,,114110,Business,Medium,B002,RM005
C00643,Individual,27.0,30774,Savings,Low,B005,RM011
C00644,Individual,26.0,51180,Savings,Medium,B006,RM013
C00645,Individual,73.0,57852,Savings,Low,B009,RM019
C00646,Individual,47.0,76961,Savings,Medium,B009,RM019
C00647,Business,,159540,Current,Medium,B006,RM012
C00648,Individual,37.0,35148,Current,Medium,B006,RM012
C00649,Individual,18.0,72239,Premium,Low,B001,RM001
C00650,Individual,56.0,18236,Savings,Low,B009,RM018
C00651,Individual,28.0,105540,Current,Low,B002,RM004
C00652,Individual,51.0,97816,Savings,Medium,B005,RM011
C00653,Individual,22.0,27489,Savings,Low,B008,RM017
C00654,Individual,49.0,18635,Savings,Medium,B001,RM002
C00655,Business,,48194,Current,High,B004,RM009
C00656,Individual,49.0,31770,Savings,Medium,B006,RM012
C00657,Individual,20.0,49574,Savings,Medium,B002,RM004
C00658,Individual,30.0,96389,Current,Medium,B002,RM004
C00659,Individual,67.0,136198,Current,Low,B008,RM017
C00660,Individual,51.0,53660,Savings,Medium,B005,RM011
C00661,Individual,64.0,36008,Savings,Low,B005,RM011
C00662,Individual,21.0,94272,Premium,Low,B007,RM015
C00663,Individual,68.0,47841,Savings,Low,B001,RM001
C00664,Individual,48.0,50157,Savings,Low,B003,RM006
C00665,Individual,57.0,43935,Savings,Medium,B009,RM018
C00666,Individual,32.0,76592,Current,Medium,B008,RM016
C00667,Individual,62.0,48829,Savings,Low,B008,RM016
C00668,Individual,62.0,77139,Savings,Low,B008,RM016
C00669,Business,,245364,Business,Medium,B008,RM017
C00670,Business,,219034,Business,Medium,B007,RM015
C00671,Individual,19.0,63860,Current,Low,B002,RM005
C00672,Business,,499092,Business,Medium,B009,RM018
C00673,Individual,38.0,61104,Savings,Low,B002,RM004
C00674,Business,,97245,Business,Medium,B004,RM008
C00675,Individual,59.0,112106,Savings,Medium,B005,RM011
C00676,Individual,56.0,80857,Premium,Low,B008,RM016
C00677,Individual,58.0,36285,Current,Medium,B006,RM012
C00678,Individual,57.0,42664,Current,Medium,B002,RM004
C00679,Business,,87524,Business,Medium,B004,RM008
C00680,Individual,54.0,51724,Current,Medium,B002,RM004
C00681,Individual,61.0,67988,Premium,Low,B003,RM007
C00682,Individual,39.0,74989,Premium,Low,B006,RM012
C00683,Individual,38.0,107023,Current,Medium,B006,RM012
C00684,Individual,52.0,36030,Premium,Low,B008,RM016
C00685,Business,,42271,Premium,Medium,B009,RM019
C00686,Business,,178730,Premium,Medium,B006,RM013
C00687,Individual,62.0,116284,Savings,Medium,B010,RM021
C00688,Individual,47.0,49070,Savings,Medium,B004,RM008
C00689,Individual,37.0,31100,Current,Low,B002,RM004
C00690,Individual,48.0,36881,Current,Low,B005,RM010
C00691,Individual,54.0,43664,Premium,Low,B007,RM015
C00692,Business,,90488,Business,High,B010,RM020
C00693,Individual,58.0,59974,Savings,Low,B010,RM020
C00694,Individual,62.0,19655,Current,High,B008,RM016
C00695,Individual,50.0,32153,Savings,Low,B003,RM007
C00696,Individual,54.0,115923,Savings,Low,B009,RM019
C00697,Individual,26.0,111517,Current,Medium,B010,RM020
C00698,Individual,65.0,55880,Savings,Medium,B006,RM013
C00699,Business,,84023,Business,Medium,B004,RM009
C00700,Individual,59.0,27988,Savings,Low,B008,RM017
C00701,Individual,20.0,95301,Savings,Low,B002,RM005
C00702,Individual,33.0,89678,Premium,Medium,B001,RM001
C00703,Individual,25.0,70879,Savings,Low,B009,RM018
C00704,Individual,51.0,115966,Savings,Medium,B003,RM007
C00705,Individual,19.0,74524,Savings,Low,B005,RM011
C00706,Individual,57.0,70471,Current,Low,B007,RM015
C00707,Individual,72.0,103607,Premium,Low,B007,RM015
C00708,Business,,286040,Business,Medium,B010,RM021
C00709,Individual,30.0,70014,Current,Medium,B001,RM002
C00710,Business,,228432,Business,Medium,B006,RM012
C00711,Individual,58.0,72850,Savings,Low,B005,RM010
C00712,Business,,330897,Premium,High,B004,RM009
C00713,Individual,43.0,45753,Current,Low,B010,RM021
C00714,Individual,44.0,23005,Savings,Low,B010,RM020
C00715,Individual,26.0,22540,Current,Low,B004,RM008
C00716,Individual,63.0,88863,Savings,High,B003,RM007
C00717,Business,,632918,Business,Medium,B002,RM005
C00718,Individual,74.0,18966,Current,Medium,B007,RM014
C00719,Individual,65.0,97943,Savings,Low,B003,RM006
C00720,Individual,57.0,79688,Current,Low,B004,RM008
C00721,Individual,40.0,33617,Savings,Medium,B008,RM016
C00722,Individual,29.0,112207,Savings,Low,B004,RM008
C00723,Individual,18.0,107069,Savings,Medium,B004,RM008
C00724,Individual,29.0,108788,Premium,Medium,B006,RM012
C00725,Business,,110964,Current,High,B006,RM012
C00726,Individual,65.0,75137,Savings,Medium,B001,RM002
C00727,Individual,47.0,82779,Premium,Low,B009,RM018
C00728,Business,,65388,Business,Medium,B001,RM001
C00729,Individual,43.0,98737,Savings,Medium,B010,RM021
C00730,Individual,75.0,39171,Savings,Low,B002,RM004
C00731,Individual,75.0,48867,Savings,Low,B001,RM001
C00732,Individual,75.0,93233,Premium,Low,B006,RM012
C00733,Individual,63.0,88096,Savings,Medium,B006,RM013
C00734,Individual,42.0,113532,Current,Low,B009,RM018
C00735,Individual,28.0,117060,Premium,High,B003,RM006
C00736,Individual,63.0,28094,Savings,Medium,B008,RM017
C00737,Individual,25.0,93294,Savings,Medium,B001,RM003
C00738,Individual,49.0,40376,Current,Low,B004,RM008
C00739,Individual,47.0,45203,Current,Low,B009,RM019
C00740,Individual,53.0,93607,Savings,Low,B006,RM013
C00741,Individual,20.0,79536,Savings,Medium,B001,RM001
C00742,Individual,29.0,27318,Current,Low,B010,RM020
C00743,Individual,29.0,169108,Current,High,B002,RM005
C00744,Individual,75.0,44434,Current,Medium,B002,RM004
C00745,Individual,25.0,57984,Savings,Low,B004,RM009
C00746,Individual,21.0,38610,Savings,Low,B010,RM020
C00747,Individual,56.0,97017,Savings,High,B006,RM013
C00748,Individual,49.0,72619,Savings,Low,B010,RM021
C00749,Individual,30.0,18785,Savings,Medium,B004,RM009
C00750,Business,,187501,Business,High,B004,RM008
C00751,Individual,62.0,44445,Savings,Low,B006,RM012
C00752,Individual,39.0,77284,Current,Low,B003,RM006
C00753,Individual,39.0,111398,Premium,Medium,B003,RM007
C00754,Individual,47.0,115190,Premium,Medium,B007,RM015
C00755,Individual,51.0,60676,Current,Low,B010,RM021
C00756,Individual,74.0,84339,Premium,Low,B001,RM001
C00757,Business,,143507,Business,Medium,B010,RM020
C00758,Business,,629776,Current,Medium,B002,RM005
C00759,Business,,179332,Business,Medium,B002,RM004
C00760,Individual,67.0,21034,Savings,Low,B008,RM016
C00761,Individual,39.0,114316,Savings,Low,B002,RM005
C00762,Individual,26.0,19197,Savings,Low,B009,RM018
C00763,Individual,20.0,78947,Premium,Low,B001,RM003
C00764,Individual,60.0,81473,Current,Low,B004,RM009
C00765,Individual,36.0,60915,Current,Medium,B005,RM010
C00766,Individual,25.0,38412,Current,Low,B009,RM019
C00767,Individual,35.0,27282,Current,Low,B005,RM011
C00768,Business,,113297,Business,Medium,B001,RM001
C00769,Individual,23.0,51729,Current,Medium,B008,RM016
C00770,Individual,39.0,114962,Savings,High,B008,RM016
C00771,Individual,70.0,110688,Savings,Low,B008,RM016
C00772,Individual,32.0,38215,Savings,Low,B003,RM007
C00773,Business,,185134,Business,Medium,B008,RM017
C00774,Individual,47.0,98498,Current,Medium,B003,RM006
C00775,Individual,70.0,87011,Savings,Medium,B005,RM011
C00776,Individual,55.0,55970,Savings,High,B007,RM015
C00777,Individual,70.0,68255,Current,Low,B006,RM013
C00778,Individual,29.0,45104,Current,Medium,B008,RM016
C00779,Individual,47.0,46399,Current,Low,B007,RM015
C00780,Individual,61.0,104832,Savings,Medium,B001,RM002
C00781,Individual,26.0,80012,Current,Medium,B008,RM017
C00782,Individual,57.0,52823,Savings,Medium,B005,RM010
C00783,Individual,61.0,68490,Current,Medium,B002,RM004
C00784,Individual,50.0,48359,Premium,Low,B009,RM019
C00785,Individual,53.0,103543,Savings,Low,B001,RM002
C00786,Individual,55.0,60848,Current,Low,B007,RM015
C00787,Individual,29.0,52335,Current,Medium,B006,RM012
C00788,Individual,73.0,48800,Savings,Medium,B003,RM007
C00789,Business,,135592,Business,Medium,B007,RM015
C00790,Business,,211595,Current,Medium,B007,RM015
C00791,Business,,159176,Business,Medium,B010,RM021
C00792,Business,,72881,Business,High,B010,RM021
C00793,Individual,20.0,64155,Savings,Low,B002,RM004
C00794,Individual,51.0,169190,Current,Medium,B002,RM005
C00795,Business,,70962,Current,High,B002,RM004
C00796,Individual,69.0,43458,Premium,Low,B001,RM002
C00797,Individual,75.0,61726,Savings,High,B005,RM010
C00798,Individual,62.0,99927,Current,Medium,B001,RM001
C00799,Individual,28.0,59120,Current,Medium,B005,RM010
C00800,Individual,50.0,27104,Savings,Low,B005,RM011
C00801,Individual,25.0,78782,Current,Medium,B006,RM013
C00802,Individual,62.0,23924,Current,Medium,B006,RM013
C00803,Business,,140409,Current,High,B007,RM014
C00804,Individual,46.0,90963,Savings,Medium,B006,RM013
C00805,Individual,66.0,83442,Savings,Low,B005,RM011
C00806,Individual,66.0,95313,Savings,Medium,B008,RM016
C00807,Individual,73.0,58926,Premium,Low,B006,RM013
C00808,Individual,20.0,35409,Current,Medium,B007,RM014
C00809,Business,,651238,Business,High,B005,RM010
C00810,Individual,47.0,95846,Current,Medium,B004,RM008
C00811,Individual,62.0,140530,Savings,Medium,B002,RM004
C00812,Individual,51.0,32612,Savings,Low,B005,RM011
C00813,Individual,57.0,37468,Current,Medium,B010,RM021
C00814,Individual,25.0,37814,Savings,Low,B010,RM020
C00815,Business,,166410,Business,High,B002,RM005
C00816,Individual,35.0,101194,Savings,Medium,B005,RM010
C00817,Individual,39.0,136923,Premium,Low,B008,RM016
C00818,Individual,30.0,51694,Current,Low,B009,RM019
C00819,Individual,59.0,32469,Current,Low,B002,RM004
C00820,Individual,34.0,81229,Premium,Low,B001,RM002
C00821,Individual,35.0,28807,Premium,Low,B009,RM018
C00822,Business,,214309,Business,High,B002,RM004
C00823,Individual,42.0,173606,Current,Low,B009,RM019
C00824,Individual,37.0,45941,Savings,Medium,B006,RM013
C00825,Business,,604043,Current,Medium,B001,RM001
C00826,Individual,37.0,46997,Current,Low,B002,RM004
C00827,Individual,30.0,24327,Savings,High,B004,RM009
C00828,Individual,68.0,60167,Savings,High,B008,RM016
C00829,Individual,21.0,42805,Savings,Low,B009,RM019
C00830,Business,,862625,Business,Medium,B002,RM005
C00831,Individual,49.0,70881,Premium,Medium,B004,RM009
C00832,Individual,18.0,19637,Premium,Medium,B002,RM004
C00833,Individual,71.0,46968,Savings,Medium,B010,RM020
C00834,Individual,30.0,66346,Savings,High,B010,RM020
C00835,Individual,71.0,133974,Current,Medium,B006,RM013
C00836,Individual,27.0,91013,Current,Medium,B008,RM016
C00837,Business,,46551,Current,Medium,B007,RM015
C00838,Individual,49.0,18236,Savings,Low,B010,RM020
